,Name,Yrs_College,School,Conf,G,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,TRB,AST,STL,BLK,TOV,PF,PTS,SOS
0,Greg Oden,1,Ohio State,Big Ten,32,28.9,5.9,9.6,.616,5.9,9.6,.616,0.0,0.0,,3.8,6.1,.628,9.6,0.7,0.6,3.3,2.0,2.7,15.7,9.03
0,Kevin Durant,1,Texas,Big 12,35,35.9,8.7,18.5,.473,6.4,12.7,.505,2.3,5.8,.404,6.0,7.3,.816,11.1,1.3,1.9,1.9,2.8,2.0,25.8,6.12
0,Al Horford,3,Florida,SEC,38,27.8,4.9,8.1,.608,4.9,8.0,.612,0.0,0.1,.000,3.4,5.3,.644,9.5,2.2,0.7,1.8,1.8,2.5,13.2,7.34
0,Mike Conley,1,Ohio State,Big Ten,39,31.6,4.1,7.9,.518,3.6,6.2,.579,0.5,1.8,.304,2.6,3.7,.694,3.4,6.1,2.2,0.3,2.2,1.5,11.3,9.03
0,Jeff Green,3,Georgetown,Big East,37,33.3,5.3,10.3,.513,4.3,7.7,.559,1.0,2.6,.375,2.7,3.5,.775,6.4,3.2,0.8,1.2,2.6,2.5,14.3,9.48
0,Corey Brewer,3,Florida,SEC,37,28.5,4.6,9.6,.475,3.5,6.4,.544,1.1,3.2,.336,3.0,4.2,.723,4.7,2.9,1.9,0.4,2.5,1.9,13.2,7.34
0,Brandan Wright,1,UNC,ACC,37,27.4,6.2,9.5,.646,6.2,9.5,.646,0.0,0.0,,2.4,4.2,.567,6.2,1.0,1.0,1.8,1.6,1.5,14.7,9.30
0,Joakim Noah,3,Florida,SEC,40,25.9,4.3,7.1,.607,4.3,7.1,.606,0.0,0.0,1.000,3.3,5.0,.663,8.4,2.3,1.1,1.8,2.5,2.3,12.0,7.34
0,Spencer Hawes,1,Washington,Pac-10,31,28.9,6.2,11.7,.532,6.2,11.6,.533,0.0,0.1,.333,2.4,3.2,.755,6.4,1.9,0.5,1.7,2.5,2.3,14.9,6.50
0,Acie Law,4,Texas A&M,Big 12,34,33.9,6.4,12.7,.500,5.2,10.3,.510,1.1,2.4,.458,4.2,5.4,.778,3.3,5.0,1.1,0.0,2.6,2.4,18.1,5.13
0,Thaddeus Young,1,Georgia Tech,ACC,31,29.6,5.7,11.9,.478,4.5,8.9,.498,1.3,3.0,.419,1.7,2.3,.743,4.9,2.0,1.3,0.4,2.2,2.0,14.4,9.36
0,Julian Wright,2,Kansas,Big 12,38,27.6,5.0,9.1,.549,4.9,8.8,.562,0.1,0.3,.231,1.9,3.1,.613,7.8,2.2,1.4,1.3,2.4,2.5,12.0,6.86
0,Al Thornton,4,Florida State,ACC,35,31.2,7.0,13.1,.530,5.9,10.8,.549,1.0,2.3,.444,4.7,6.0,.790,7.2,0.7,1.5,1.1,2.5,2.7,19.7,8.63
0,Rodney Stuckey,2,Eastern Washington,Big Sky,29,33.3,7.8,17.3,.453,6.3,11.7,.541,1.5,5.6,.267,7.4,8.8,.846,4.7,5.5,2.4,0.3,3.4,2.3,24.6,-2.94
0,Nick Young,3,USC,Pac-10,37,33.2,6.5,12.3,.525,5.3,9.6,.549,1.2,2.7,.440,3.4,4.3,.786,4.6,1.4,0.7,0.3,2.4,2.5,17.5,7.87
0,Sean Williams,3,Boston College,ACC,15,32.2,4.2,7.7,.548,4.2,7.7,.548,0.0,0.0,,3.7,5.3,.700,6.9,1.2,1.4,5.0,2.3,3.2,12.1,9.21
0,Javaris Crittenton,1,Georgia Tech,ACC,32,31.3,4.9,11.0,.450,3.8,7.8,.488,1.1,3.2,.356,3.4,4.3,.783,3.7,5.8,2.0,0.1,3.9,2.1,14.4,9.36
0,Jason Smith,3,Colorado State,MWC,30,30.2,5.8,10.1,.579,5.8,10.0,.585,0.0,0.1,.000,5.1,6.7,.770,10.1,1.9,0.5,1.6,3.4,3.1,16.8,3.71
0,Daequan Cook,1,Ohio State,Big Ten,39,19.7,3.6,8.1,.445,2.2,4.8,.465,1.4,3.3,.415,1.2,1.7,.697,4.3,1.0,0.7,0.3,1.4,1.7,9.8,9.03
0,Jared Dudley,4,Boston College,ACC,30,38.4,6.5,11.6,.562,5.2,8.6,.602,1.3,2.9,.443,4.7,6.4,.743,8.3,3.0,1.4,0.3,2.6,2.2,19.0,9.21
0,Wilson Chandler,2,DePaul,Big East,34,31.7,5.7,12.7,.450,4.6,9.2,.494,1.1,3.4,.333,2.1,3.1,.654,6.9,1.4,0.6,1.4,1.6,2.8,14.6,8.53
0,Morris Almond,4,Rice,CUSA,32,33.4,8.2,17.0,.483,5.8,11.7,.496,2.4,5.3,.456,7.5,8.9,.846,6.6,1.2,1.2,0.8,3.4,2.1,26.4,1.43
0,Aaron Brooks,4,Oregon,Pac-10,35,36.8,6.1,13.2,.460,3.8,7.6,.502,2.3,5.7,.404,3.3,3.9,.846,4.3,4.3,1.4,0.2,2.5,2.5,17.7,6.30
0,Arron Afflalo,3,UCLA,Pac-10,36,32.9,5.8,12.7,.461,3.4,6.2,.549,2.4,6.4,.375,2.8,3.5,.802,2.8,1.9,0.6,0.2,1.8,1.8,16.9,9.84
0,Alando Tucker,5,Wisconsin,Big Ten,36,32.8,7.1,15.1,.470,6.0,11.7,.512,1.1,3.4,.325,4.6,6.9,.659,5.4,2.0,0.9,0.3,1.7,1.3,19.9,6.95
0,Carl Landry,3,Purdue,Big Ten,34,30.4,6.4,10.8,.597,6.3,10.2,.618,0.1,0.6,.211,5.9,8.1,.726,7.3,1.2,1.2,0.9,3.0,2.9,18.9,8.89
0,Gabe Pruitt,3,USC,Pac-10,26,33.1,4.0,9.6,.416,2.2,4.3,.496,1.8,5.3,.350,2.6,3.3,.800,2.8,4.3,1.8,0.3,1.8,2.2,12.5,7.87
0,Marcus Williams,2,Arizona,Pac-10,30,32.9,6.5,13.2,.494,5.8,10.6,.546,0.8,2.7,.288,2.7,3.9,.695,6.7,2.2,1.1,0.8,2.7,2.2,16.6,10.76
0,Nick Fazekas,4,Nevada,WAC,32,30.3,7.8,13.7,.568,6.9,11.6,.591,0.9,2.0,.431,4.0,4.7,.848,11.1,1.8,0.8,1.5,2.0,2.3,20.4,1.09
0,Glen Davis,3,LSU,SEC,29,35.0,6.1,12.7,.484,5.6,11.0,.505,0.6,1.7,.347,4.8,6.7,.713,10.4,2.3,1.1,1.0,2.8,2.3,17.7,7.44
0,Jermareo Davidson,4,Alabama,SEC,30,32.3,5.0,12.2,.407,4.8,11.7,.414,0.1,0.5,.250,3.9,5.0,.775,8.2,1.5,0.8,2.3,1.7,1.8,14.0,6.24
0,Josh McRoberts,2,Duke,ACC,33,35.3,5.0,9.9,.502,4.8,9.2,.523,0.2,0.7,.217,2.9,4.4,.664,7.9,3.5,1.2,2.5,2.4,2.5,13.0,10.49
0,Chris Richard,4,Florida,SEC,40,18.4,2.5,3.6,.690,2.5,3.6,.690,0.0,0.0,,1.3,2.1,.627,3.7,0.4,0.3,0.3,1.2,2.3,6.2,7.34
0,Derrick Byars,5,Vanderbilt,SEC,34,31.4,6.1,13.3,.457,3.7,7.0,.531,2.3,6.2,.373,2.5,3.6,.711,4.9,3.4,1.4,0.1,2.4,2.4,17.0,7.79
0,Stephane Lasme,4,UMass,A-10,33,30.6,5.0,8.2,.611,5.0,8.2,.611,0.0,0.0,,3.5,5.7,.622,9.5,0.8,0.9,5.1,2.4,3.4,13.5,0.97
0,Dominic McGuire,4,Fresno State,WAC,32,32.9,4.8,10.2,.471,4.2,8.1,.516,0.6,2.1,.299,3.3,5.7,.586,9.8,3.3,0.9,3.6,3.7,2.8,13.5,-0.14
0,Aaron Gray,4,Pitt,Big East,36,28.2,5.7,10.0,.565,5.7,10.0,.565,0.0,0.0,,2.5,4.6,.548,9.5,1.7,0.4,1.7,1.5,2.5,13.9,8.53
0,JamesOn Curry,3,Oklahoma State,Big 12,35,37.0,5.8,12.8,.452,3.3,6.7,.489,2.5,6.1,.411,3.3,4.1,.793,3.2,3.7,1.2,0.3,3.1,2.1,17.3,6.34
0,Taurean Green,3,Florida,SEC,40,33.2,3.9,8.7,.444,1.8,3.6,.497,2.1,5.1,.406,3.5,4.2,.849,2.4,3.7,1.1,0.0,2.7,1.5,13.3,7.34
0,Demetris Nichols,4,Syracuse,Big East,35,34.8,6.4,14.4,.447,3.6,7.5,.475,2.9,6.9,.417,3.2,3.8,.850,5.4,1.5,1.4,1.1,2.2,2.1,18.9,6.47
0,Ramon Sessions,3,Nevada,WAC,34,30.2,4.1,9.1,.452,3.6,7.6,.465,0.6,1.5,.380,3.5,4.2,.825,4.7,4.7,0.9,0.2,2.5,1.2,12.3,1.09
0,D.J. Strawberry,4,Maryland,ACC,34,31.9,5.4,11.4,.477,4.4,8.4,.525,1.0,3.0,.343,3.0,4.4,.685,4.4,3.5,2.0,0.4,2.2,2.6,14.9,7.59
0,Derrick Rose,1,Memphis,CUSA,40,29.2,5.2,10.9,.477,4.3,8.3,.521,0.9,2.6,.337,3.7,5.1,.712,4.5,4.7,1.2,0.4,2.7,1.7,14.9,5.76
0,Michael Beasley,1,Kansas State,Big 12,33,31.5,9.3,17.5,.532,8.2,14.6,.562,1.1,2.9,.379,6.5,8.5,.774,12.4,1.2,1.3,1.6,2.9,2.6,26.2,7.79
0,O.J. Mayo,1,USC,Pac-10,33,36.8,7.2,16.2,.442,4.5,9.7,.464,2.7,6.5,.409,3.7,4.6,.803,4.5,3.3,1.5,0.4,3.5,2.4,20.7,8.59
0,Russell Westbrook,2,UCLA,Pac-10,39,33.8,4.7,10.0,.465,4.0,8.1,.497,0.7,2.0,.338,2.7,3.8,.713,3.9,4.3,1.6,0.2,2.5,2.4,12.7,7.71
0,Kevin Love,1,UCLA,Pac-10,39,29.6,5.8,10.4,.559,5.1,8.3,.611,0.7,2.1,.354,5.1,6.6,.767,10.6,1.9,0.7,1.4,2.0,1.9,17.5,7.71
0,Eric Gordon,1,Indiana,Big Ten,32,34.7,5.8,13.3,.433,3.6,6.8,.525,2.2,6.5,.337,7.2,8.7,.834,3.3,2.4,1.3,0.6,3.6,2.2,20.9,6.08
0,Joe Alexander,3,West Virginia,Big East,36,31.6,6.1,13.2,.462,5.8,12.0,.480,0.3,1.1,.268,4.4,5.4,.814,6.4,2.4,0.7,1.5,2.2,2.9,16.9,7.16
0,D.J. Augustin,2,Texas,Big 12,38,37.3,6.4,14.5,.439,4.4,9.4,.471,1.9,5.1,.381,4.6,5.8,.783,2.9,5.8,1.2,0.0,2.8,1.6,19.2,8.59
0,Brook Lopez,2,Stanford,Pac-10,27,30.8,6.8,14.6,.468,6.8,14.3,.475,0.0,0.2,.000,5.7,7.2,.789,8.2,1.4,0.6,2.1,2.1,2.4,19.3,6.95
0,Jerryd Bayless,1,Arizona,Pac-10,30,35.7,5.8,12.6,.458,3.8,7.8,.489,2.0,4.8,.407,6.2,7.4,.839,2.7,4.0,1.0,0.1,3.0,2.2,19.7,10.22
0,Jason Thompson,4,Rider,MAAC,34,34.6,8.1,14.4,.560,7.8,13.4,.578,0.3,1.0,.324,3.9,6.7,.581,12.1,2.7,1.1,2.7,2.9,2.9,20.4,-3.72
0,Brandon Rush,3,Kansas,Big 12,38,29.7,4.7,10.9,.435,2.6,5.9,.448,2.1,5.0,.419,1.8,2.3,.779,5.1,2.1,0.8,0.8,1.8,1.6,13.3,8.20
0,Anthony Randolph,1,LSU,SEC,31,32.8,5.9,12.7,.464,5.8,12.1,.483,0.1,0.6,.105,3.7,5.4,.693,8.5,1.2,1.1,2.3,3.0,2.7,15.6,5.66
0,Robin Lopez,2,Stanford,Pac-10,36,24.5,3.9,7.3,.534,3.9,7.3,.533,0.0,0.0,1.000,2.4,3.7,.652,5.7,0.6,0.5,2.3,1.8,2.6,10.2,6.95
0,Marreese Speights,2,Florida,SEC,36,24.3,6.0,9.6,.624,6.0,9.6,.624,0.0,0.0,,2.5,3.6,.692,8.1,0.9,0.4,1.4,1.7,2.3,14.5,4.98
0,Roy Hibbert,4,Georgetown,Big East,34,26.3,5.3,8.6,.609,5.2,8.6,.605,0.1,0.1,1.000,2.7,4.2,.646,6.4,1.9,0.5,2.2,1.7,2.7,13.4,7.23
0,JaVale McGee,2,Nevada,WAC,33,27.3,5.7,10.8,.529,5.3,9.5,.556,0.4,1.3,.333,2.2,4.3,.525,7.3,0.6,0.8,2.8,2.4,2.5,14.1,-0.11
0,J.J. Hickson,1,NC State,ACC,31,28.7,5.3,8.9,.591,5.3,8.9,.593,0.0,0.0,.000,4.3,6.3,.677,8.5,1.0,0.7,1.5,2.7,1.9,14.8,9.06
0,Ryan Anderson,2,California,Pac-10,33,32.8,7.0,14.2,.490,5.0,9.5,.530,1.9,4.7,.410,5.2,6.0,.869,9.9,1.4,0.4,0.5,2.2,2.2,21.1,8.45
0,Courtney Lee,4,Western Kentucky,Sun Belt,36,30.0,7.2,15.1,.477,5.3,10.3,.515,1.9,4.8,.397,4.1,5.0,.822,4.9,2.1,1.8,0.8,2.3,2.4,20.4,0.24
0,Kosta Koufos,1,Ohio State,Big Ten,37,27.1,6.0,11.8,.508,5.4,10.1,.535,0.6,1.7,.349,1.8,2.7,.680,6.7,0.5,0.4,1.8,1.5,2.2,14.4,7.97
0,George Hill,4,IUPUI,Summit,32,36.8,6.9,12.6,.545,5.3,9.2,.580,1.5,3.4,.450,6.2,7.7,.812,6.8,4.3,1.8,0.4,2.9,2.8,21.5,-2.41
0,Darrell Arthur,2,Kansas,Big 12,40,24.7,5.4,9.9,.543,5.3,9.6,.555,0.1,0.3,.167,2.0,2.9,.702,6.3,0.8,0.5,1.3,1.9,3.0,12.8,8.20
0,Donte Greene,1,Syracuse,Big East,35,35.8,6.2,14.9,.418,3.7,7.4,.492,2.6,7.5,.345,2.7,3.8,.707,7.2,2.0,1.3,1.6,2.6,2.9,17.7,7.96
0,D.J. White,4,Indiana,Big Ten,33,33.5,6.5,10.8,.605,6.5,10.7,.607,0.0,0.1,.333,4.3,6.2,.689,10.3,0.8,0.8,1.6,1.9,2.5,17.4,6.08
0,J.R. Giddens,5,New Mexico,MWC,33,32.2,6.4,12.3,.516,5.6,10.1,.557,0.8,2.3,.333,2.8,4.8,.586,8.8,3.1,1.4,1.2,2.2,1.9,16.3,1.72
0,Walter Sharpe,4,Alabama-Birmingham,CUSA,12,24.9,5.7,10.8,.523,5.7,10.6,.535,0.0,0.3,.000,2.8,5.4,.523,6.8,1.7,1.2,1.8,2.8,3.0,14.2,2.09
0,Joey Dorsey,4,Memphis,CUSA,38,25.2,2.8,4.4,.647,2.8,4.4,.647,0.0,0.0,,1.2,3.1,.378,9.5,0.5,1.1,1.9,1.1,2.8,6.9,5.76
0,Mario Chalmers,3,Kansas,Big 12,39,30.0,4.2,8.2,.516,2.3,4.2,.562,1.9,4.0,.468,2.5,3.3,.746,3.1,4.3,2.5,0.6,1.9,2.5,12.8,8.20
0,DeAndre Jordan,1,Texas A&M,Big 12,35,20.1,3.2,5.2,.617,3.2,5.2,.617,0.0,0.0,,1.5,3.4,.437,6.0,0.4,0.2,1.3,1.6,1.9,7.9,7.46
0,Luc Richard Mbah a Moute,3,UCLA,Pac-10,33,29.0,3.5,7.4,.478,3.4,6.7,.509,0.2,0.8,.200,1.5,2.2,.689,6.0,1.5,1.0,0.5,1.9,1.7,8.8,7.71
0,Kyle Weaver,4,Washington State,Pac-10,35,33.1,3.9,8.5,.463,3.3,6.6,.491,0.7,1.9,.364,3.6,4.9,.733,5.3,4.3,1.7,0.7,2.8,1.9,12.2,6.35
0,Sonny Weems,2,Arkansas,SEC,34,31.4,5.8,12.5,.464,4.2,8.2,.513,1.6,4.3,.370,1.8,2.2,.803,4.5,2.6,1.3,0.2,2.8,2.2,15.0,6.73
0,Chris Douglas-Roberts,3,Memphis,CUSA,40,28.7,6.5,12.0,.541,5.4,9.3,.578,1.1,2.7,.413,4.0,5.7,.712,4.1,1.8,1.2,0.5,2.1,1.7,18.1,5.76
0,Sean Singletary,4,Virginia,ACC,33,34.0,6.2,14.4,.426,4.4,9.6,.456,1.8,4.8,.367,5.7,6.7,.851,3.8,6.1,1.8,0.0,3.9,2.7,19.8,5.63
0,Pat Ewing,5,Georgetown,Big East,34,21.7,2.2,4.1,.529,1.8,2.8,.649,0.4,1.4,.283,1.4,2.1,.658,4.2,1.8,1.0,0.7,1.6,2.4,6.1,7.23
0,Henry Walker,2,Kansas State,Big 12,31,27.3,5.8,12.5,.465,4.7,8.9,.531,1.1,3.7,.307,3.3,4.4,.737,6.3,1.9,0.9,0.5,2.6,3.3,16.1,7.79
0,Malik Hairston,4,Oregon,Pac-10,31,31.5,5.7,10.8,.525,4.0,6.9,.577,1.7,3.9,.433,3.3,4.5,.732,4.8,2.1,0.6,0.8,1.8,2.9,16.3,7.65
0,DeVon Hardin,4,California,Pac-10,30,23.8,3.3,5.9,.554,3.3,5.9,.554,0.0,0.0,,2.8,4.4,.636,7.4,0.7,0.6,1.2,1.4,2.5,9.3,8.45
0,Darnell Jackson,4,Kansas,Big 12,40,24.3,4.3,6.8,.626,4.2,6.7,.633,0.1,0.2,.333,2.6,3.7,.691,6.7,1.1,0.8,0.5,1.3,2.3,11.2,8.20
0,Maarty Leunen,4,Oregon,Pac-10,32,34.7,4.9,8.8,.559,3.1,5.0,.609,1.8,3.8,.492,3.5,4.4,.789,9.2,2.8,0.9,0.3,1.6,2.4,15.2,7.65
0,Mike Taylor,1,Iowa State,Big 12,31,35.0,5.3,14.2,.376,2.8,7.3,.391,2.5,6.9,.360,2.8,4.2,.682,4.1,4.5,1.1,0.1,5.4,2.9,16.0,5.19
0,Sasha Kaun,4,Kansas,Big 12,40,17.7,2.7,4.4,.619,2.7,4.4,.619,0.0,0.0,,1.7,3.1,.541,3.9,0.3,0.4,1.2,0.8,2.4,7.1,8.20
0,Joe Crawford,4,Kentucky,SEC,30,33.6,6.3,13.4,.469,4.2,7.6,.548,2.1,5.8,.364,3.3,4.3,.762,3.6,2.1,0.6,0.2,2.8,2.7,17.9,7.09
0,Blake Griffin,2,Oklahoma,Big 12,35,33.3,8.6,13.1,.654,8.5,12.9,.659,0.1,0.2,.375,5.5,9.3,.590,14.4,2.3,1.1,1.2,3.3,2.5,22.7,6.88
0,Hasheem Thabeet,3,UConn,Big East,36,31.8,4.9,7.7,.640,4.9,7.7,.640,0.0,0.0,,3.7,5.9,.627,10.8,0.5,0.6,4.2,1.9,2.5,13.6,8.57
0,James Harden,2,Arizona State,Pac-10,35,35.8,6.3,12.9,.489,4.7,8.3,.564,1.7,4.7,.356,5.8,7.7,.756,5.6,4.2,1.7,0.3,3.4,2.8,20.1,7.82
0,Tyreke Evans,1,Memphis,CUSA,37,29.0,6.2,13.6,.455,5.3,10.3,.514,0.9,3.4,.274,3.7,5.2,.711,5.4,3.9,2.1,0.8,3.6,2.4,17.1,4.63
0,Jonny Flynn,2,Syracuse,Big East,38,37.3,5.8,12.5,.460,4.6,8.8,.521,1.2,3.7,.317,4.7,6.0,.786,2.7,6.7,1.4,0.2,3.4,1.4,17.4,9.48
0,Stephen Curry,3,Davidson,Southern,34,33.7,9.2,20.2,.454,5.4,10.3,.519,3.8,9.9,.387,6.5,7.4,.876,4.4,5.6,2.5,0.2,3.7,2.4,28.6,-3.33
0,Jordan Hill,3,Arizona,Pac-10,34,35.7,7.4,13.8,.537,7.4,13.8,.537,0.0,0.0,,3.4,5.3,.654,11.0,1.5,0.9,1.7,2.9,3.0,18.3,8.80
0,DeMar DeRozan,1,USC,Pac-10,35,33.4,5.5,10.5,.523,5.3,9.5,.562,0.2,1.0,.167,2.7,4.2,.646,5.7,1.5,0.9,0.4,2.1,2.1,13.9,9.15
0,Terrence Williams,4,Louisville,Big East,37,34.2,4.6,10.6,.431,3.0,6.6,.459,1.5,4.0,.385,1.8,3.2,.581,8.6,5.0,2.3,0.8,2.3,1.7,12.5,8.41
0,Gerald Henderson,3,Duke,ACC,37,29.7,5.8,12.8,.450,4.6,9.5,.490,1.1,3.3,.336,3.9,5.1,.761,4.9,2.5,1.2,0.8,2.2,1.7,16.5,9.07
0,Tyler Hansbrough,4,UNC,ACC,34,30.3,6.6,12.8,.514,6.3,12.1,.521,0.3,0.7,.391,7.3,8.7,.841,8.1,1.0,1.2,0.4,1.9,2.3,20.7,8.35
0,Earl Clark,3,Louisville,Big East,37,34.3,5.5,11.9,.457,4.6,9.4,.493,0.8,2.6,.326,2.4,3.8,.647,8.7,3.2,1.0,1.4,3.2,1.9,14.2,8.41
0,Austin Daye,2,Gonzaga,WCC,34,26.3,4.7,9.8,.477,3.6,7.3,.494,1.1,2.5,.429,2.3,3.2,.706,6.8,1.1,0.7,2.1,2.1,2.9,12.7,3.55
0,James Johnson,2,Wake Forest,ACC,31,30.5,6.0,11.1,.542,5.3,8.9,.598,0.7,2.2,.319,2.2,3.2,.697,8.5,2.0,1.4,1.5,2.4,2.9,15.0,7.36
0,Jrue Holiday,1,UCLA,Pac-10,35,27.1,3.2,7.1,.450,2.4,4.6,.528,0.8,2.5,.307,1.3,1.8,.726,3.8,3.7,1.6,0.5,2.1,2.1,8.5,7.19
0,Ty Lawson,3,UNC,ACC,35,29.9,5.2,9.8,.532,3.7,6.7,.560,1.5,3.1,.472,4.7,5.9,.798,3.0,6.6,2.1,0.1,1.9,1.7,16.6,8.35
0,Jeff Teague,2,Wake Forest,ACC,31,32.0,5.8,12.0,.485,4.4,8.7,.502,1.5,3.3,.441,5.8,7.1,.817,3.3,3.5,1.9,0.6,3.4,2.2,18.8,7.36
0,Eric Maynor,4,VCU,CAA,34,35.5,7.3,15.8,.463,5.4,10.4,.516,1.9,5.4,.361,5.8,7.1,.815,3.6,6.2,1.7,0.2,3.0,2.4,22.4,-0.65
0,Darren Collison,4,UCLA,Pac-10,35,31.5,5.0,9.8,.509,3.8,6.9,.558,1.2,3.0,.394,3.2,3.6,.897,2.4,4.7,1.6,0.1,2.5,1.5,14.4,7.19
0,Byron Mullens,1,Ohio State,Big Ten,33,20.3,3.6,5.7,.638,3.6,5.7,.642,0.0,0.0,.000,1.6,2.8,.559,4.7,0.3,0.5,1.1,1.5,2.1,8.8,8.23
0,Taj Gibson,3,USC,Pac-10,35,33.7,5.4,9.0,.601,5.4,9.0,.601,0.0,0.0,,3.4,5.2,.659,9.0,1.3,1.0,2.9,2.1,2.9,14.3,9.15
0,DeMarre Carroll,5,Missouri,Big 12,38,28.0,6.5,11.6,.558,6.1,10.4,.579,0.4,1.2,.364,3.2,5.0,.634,7.2,2.2,1.6,0.7,1.5,2.2,16.6,6.72
0,Wayne Ellington,3,UNC,ACC,38,30.4,5.7,11.7,.483,3.4,6.3,.539,2.2,5.4,.417,2.3,2.9,.777,4.9,2.7,0.9,0.2,1.6,1.5,15.8,8.35
0,Toney Douglas,5,Florida State,ACC,35,36.5,6.8,15.3,.446,4.4,9.0,.489,2.4,6.3,.385,5.4,6.6,.810,3.9,2.9,1.8,0.4,2.5,2.2,21.5,7.91
0,Jeff Ayres,4,Arizona State,Pac-10,35,32.5,5.7,8.6,.660,5.7,8.5,.662,0.0,0.0,.000,3.2,4.1,.779,8.2,0.9,0.5,0.9,1.2,2.7,14.5,7.82
0,Jermaine Taylor,4,UCF,CUSA,31,31.9,9.4,19.5,.480,6.4,11.6,.551,3.0,7.9,.376,4.5,5.5,.812,5.2,1.9,1.3,0.8,2.8,1.8,26.2,1.26
0,Dante Cunningham,4,Villanova,Big East,38,31.6,6.4,12.2,.525,6.4,12.2,.527,0.0,0.1,.000,3.3,4.7,.697,7.5,1.2,1.2,1.2,2.2,2.7,16.1,8.72
0,DaJuan Summers,3,Georgetown,Big East,31,29.4,4.4,9.3,.474,2.7,5.0,.552,1.7,4.4,.385,3.1,4.4,.713,4.1,1.3,1.1,0.7,2.6,2.6,13.6,8.97
0,Sam Young,4,Pitt,Big East,36,31.8,7.3,14.4,.502,5.8,10.4,.552,1.5,4.0,.372,3.2,4.3,.740,6.3,1.1,1.0,0.8,2.4,1.7,19.2,8.61
0,DeJuan Blair,2,Pitt,Big East,35,27.3,6.5,10.9,.593,6.5,10.9,.593,0.0,0.0,,2.8,4.6,.605,12.3,1.2,1.5,1.0,1.3,2.7,15.7,8.61
0,Jon Brockman,4,Washington,Pac-10,34,30.5,5.6,10.6,.526,5.6,10.6,.528,0.0,0.0,.000,3.7,5.8,.640,11.5,1.1,0.9,0.1,1.9,3.0,14.9,8.19
0,Derrick Brown,3,Xavier,A-10,35,29.5,4.9,9.6,.504,3.7,7.1,.530,1.1,2.6,.433,2.9,3.9,.741,6.1,1.9,0.7,0.9,1.7,2.5,13.7,4.65
0,Jodie Meeks,3,Kentucky,SEC,36,34.4,7.3,15.8,.463,4.1,7.8,.521,3.3,8.0,.406,5.9,6.5,.902,3.4,1.8,1.3,0.1,2.7,1.9,23.7,4.82
0,Patrick Beverley,2,Arkansas,SEC,35,33.8,3.9,9.4,.412,2.0,4.5,.449,1.9,4.9,.378,2.4,3.8,.644,6.6,2.4,1.3,0.5,2.0,2.4,12.1,6.73
0,Marcus Thornton,2,LSU,SEC,35,31.9,7.3,15.5,.472,5.1,9.7,.522,2.2,5.7,.388,4.3,5.7,.745,5.5,2.1,1.6,0.4,1.8,2.1,21.1,3.27
0,Chase Budinger,3,Arizona,Pac-10,35,37.6,6.3,13.0,.480,4.3,8.2,.528,1.9,4.8,.399,3.6,4.5,.801,6.2,3.4,1.4,0.5,2.4,1.9,18.0,8.80
0,Nick Calathes,2,Florida,SEC,36,33.3,5.7,11.8,.482,3.7,6.6,.555,2.0,5.2,.390,3.8,5.3,.707,5.3,6.4,1.9,0.2,3.3,1.9,17.2,3.88
0,Danny Green,4,UNC,ACC,38,27.4,4.8,10.3,.471,2.8,5.4,.517,2.0,4.8,.418,1.4,1.6,.852,4.7,2.7,1.8,1.3,1.7,2.2,13.1,8.35
0,Taylor Griffin,4,Oklahoma,Big 12,36,30.0,3.5,6.5,.536,3.3,6.1,.548,0.1,0.4,.357,2.5,3.6,.700,5.8,1.3,1.3,1.0,1.7,2.8,9.6,6.88
0,A.J. Price,3,UConn,Big East,35,31.8,4.9,11.9,.408,2.5,6.1,.413,2.3,5.8,.402,2.7,3.7,.721,3.5,4.7,0.7,0.0,2.7,1.3,14.7,8.57
0,Patrick Mills,2,Saint Mary's,WCC,26,33.3,6.3,15.6,.402,3.7,8.0,.464,2.6,7.6,.338,3.3,3.8,.859,2.4,3.9,2.2,0.2,2.9,1.7,18.4,1.49
0,Lester Hudson,2,UT-Martin,OVC,32,36.0,9.8,21.8,.449,6.5,12.4,.520,3.3,9.3,.355,4.6,5.3,.881,7.9,4.2,2.3,0.6,3.3,2.7,27.5,-4.90
0,Chinemelu Elonu,3,Texas A&M,Big 12,34,23.8,3.8,5.7,.665,3.8,5.7,.665,0.0,0.0,,2.2,3.6,.628,7.3,0.3,0.3,1.6,1.8,2.8,9.8,6.13
0,John Wall,1,Kentucky,SEC,37,34.8,5.5,11.8,.461,4.5,8.8,.509,1.0,3.1,.325,4.7,6.3,.754,4.3,6.5,1.8,0.5,4.0,1.9,16.6,6.82
0,Evan Turner,3,Ohio State,Big Ten,31,35.7,7.6,14.7,.519,7.0,13.0,.540,0.6,1.8,.364,4.5,5.9,.754,9.2,6.0,1.7,0.9,4.4,2.8,20.4,7.37
0,Derrick Favors,1,Georgia Tech,ACC,36,27.5,5.0,8.1,.611,5.0,8.1,.613,0.0,0.0,.000,2.5,4.0,.629,8.4,1.0,0.9,2.1,2.5,2.6,12.4,9.02
0,Wes Johnson,4,Syracuse,Big East,35,35.0,5.9,11.8,.502,4.5,8.3,.540,1.5,3.5,.415,3.2,4.1,.772,8.5,2.2,1.7,1.8,2.3,2.1,16.5,7.21
